sentence,num_words,google_language,stopwords_language,book_name
"-- K?yk??n sen asian kuinka hyv?ns?, sanoi Candide, mutta yksi  seikka minua ainakin lohduttaa: olen nimitt?in tullut huomaamaan,  ett? usein kohtaa ihmisi?, joita ei en?? koskaan luullut n?kev?ns?.",30,{'fi': 0.9999990882858638},{'finnish': 7},candide
"Ja koska l?ysin j?lleen punaisen lampaanikin ja Paquetten, on hyvin  mahdollista, ett? my?skin viel? l?yd?n Kunigundan.",17,{'fi': 0.9999977023719864},"{'norwegian': 1, 'finnish': 4, 'english': 1, 'dutch': 1, 'french': 1}",candide
"-- Min?kin toivon hartaasti, sanoi Martin, ett? viel? kerran  tulisitte onnelliseksi h?nen kanssaan, mutta ep?ilen sit? kuitenkin  vahvasti.",20,{'fi': 0.9999949680490792},{'finnish': 4},candide
"-- Olette hyvin kova, sanoi Candide.",6,{'fi': 0.9999960173163517},{},candide
"-- Olen n?hnyt el?m??, vastasi Martin.",6,{'fi': 0.9999941772596486},{},candide
"-- Mutta katsokaahan noita gondoolinkuljettajia, hekin vain laulavat  lakkaamatta.",10,{'fi': 0.9999990979541441},{'finnish': 1},candide
"-- Ette ole n?hnyt, millaisia he ovat kotonaan, kun heill? on vaimot  ja kakarat ymp?rill??n.",16,{'fi': 0.9999973154496854},"{'dutch': 1, 'french': 1, 'finnish': 7, 'english': 2, 'spanish': 1, 'norwegian': 2}",candide
"Doogilla on surunsa, gondolierill? samoin.",5,{'fi': 0.9999968021453742},"{'finnish': 1, 'english': 1, 'french': 1}",candide
"Totta kyll? on, ett? gondolierin kohtalo itse asiassa on doogin  kohtaloa parempi, mutta luulen kuitenkin, ett? ero heid?n v?lill??n  on niin mit?t?n, ett? sit? ei kannata ottaa huomioon.",30,{'fi': 0.9999978823269685},"{'italian': 1, 'finnish': 8, 'english': 1, 'french': 1}",candide
"-- Olen kuullut puhuttavan, sanoi Candide, er??st? senaattori  Pococurantesta, joka asuu tuossa kauniissa palatsissa Brentan  varrella ja joka on hyv?n vieraanvarainen muukalaisia kohtaan.",25,{'fi': 0.9999981343628707},"{'norwegian': 1, 'finnish': 4, 'english': 1, 'dutch': 1, 'french': 1}",candide
"V?itet??n, ett? h?nell? ei koskaan ole ollut mink??nlaisia huolia.",9,{'fi': 0.9999984974828707},{'finnish': 5},candide
"-- Tahtoisinpa tosiaan n?hd? niin harvinaiseen lajiin kuuluvan  olennon, sanoi Martin.",12,{'fi': 0.9999984636371915},{'finnish': 1},candide
"Candide l?hetti heti kysym??n signor Pococurantelta, ottaisiko t?m?  vastaan heid?t seuraavana p?iv?n?.",13,{'fi': 0.999995928413293},{'finnish': 2},candide
VIIDESKOLMATTA LUKU.,2,{'et': 0.9999957624277782},{},candide
Vierailu ylh?isen venezialaisen aatelismiehen signor Pococuranten  luona.,8,{'fi': 0.9999969242426754},{},candide
Candide ja Martin l?htiv?t gondoolilla kulkemaan pitkin Brentaa ja  saapuivat siten jalon Pococuranten palatsin edustalle.,16,{'fi': 0.999994489701839},"{'norwegian': 1, 'finnish': 1, 'dutch': 1}",candide
Palatsia  ymp?r?iv?t puutarhat olivat luonnollisesti kauniilla marmoripatsailla  koristetut ja palatsi itse rakennustaiteellinen mestariteos.,15,{'fi': 0.9999983851430669},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
"Talon herra, joka oli noin kuudenkymmenenvuotias ja kovin rikas mies,  otti nuo molemmat uteliaat vieraat vastaan eritt?in kohteliaasti,  mutta samalla sangen kylm?sti, joka seikka jonkin verran h?mmensi  Candidea, mutta sensijaan miellytti Martinia.",35,{'fi': 0.9999977112188935},"{'norwegian': 1, 'finnish': 6, 'dutch': 1}",candide
Ensinn?kin tarjottiin suklaatia.,3,{'fi': 0.9999986234419098},{},candide
"T?m? toimitus oli uskottu kahden  siev?n, siististi puetun nuoren tyt?n toimeksi, jotka pitiv?t huolta  siit?, ett? suklaati kunnollisesti vaahtosi kupeissa.",22,{'fi': 0.9999979870171032},{'finnish': 4},candide
"Candide ei voinut olla ylistelem?tt? heid?n kauneuttaan, sirouttaan  ja k?tevyytt??n.",11,{'fi': 0.9999974852745102},"{'norwegian': 1, 'finnish': 4, 'dutch': 1}",candide
"-- Hyvi? tytt?j?, se on totta, sanoi senaattori Pococurante;  min? otankin heid?t siksi joskus s?nkyyni, sill? olen hyvin  kyll?stynyt kaupungin hienoston naisiin ja heid?n keimailuunsa,  mustasukkaisuuteensa, riitaisuuksiinsa, pahantuulisuuteensa,  pikkumaisuuksiinsa, ylpeyteens?, typeryyksiins? ja sonetteihin, joita  heille lakkaamatta t?ytyy joko itse kirjoittaa tai tilata muilta.",48,{'fi': 0.9999972604458167},"{'italian': 1, 'dutch': 1, 'french': 2, 'portuguese': 1, 'finnish': 13, 'english': 1, 'spanish': 1, 'norwegian': 1}",candide
Mutta n?m?kin molemmat tyt?t alkavat jo minua ik?vystytt??.,8,{'fi': 0.9999980421338922},"{'danish': 1, 'finnish': 1}",candide
"Aamiaisen j?lkeen he tekiv?t pitk?n kierroksen suuressa  taulugalleriassa, ja Candide ihasteli suuresti taulujen erinomaista  kauneutta.",17,{'fi': 0.9999975535498019},"{'dutch': 1, 'spanish': 1, 'finnish': 2, 'english': 1, 'norwegian': 1}",candide
"H?n kysyi, kenen mestarin tekoa kokoelman molemmat  suurimmat taulut olivat.",11,{'fi': 0.9999967741469079},{'finnish': 2},candide
"-- Ne ovat Rafaelilta, sanoi senaattori.",6,{'fi': 0.9999956528645334},{'finnish': 1},candide
Min? ostin ne pelk?st?  turhamaisuudesta muutama vuosi takaperin ja maksoin niist? aivan  satumaisen hinnan.,16,{'fi': 0.9999980592218232},"{'italian': 1, 'dutch': 1, 'french': 1, 'finnish': 3, 'hungarian': 1, 'turkish': 1, 'norwegian': 1}",candide
"Niit? pidet??n Italian kauneimpina, mutta minua ne  eiv?t miellyt? laisinkaan: v?ritys on liian ruskea, kuviot eiv?t ole  tarpeeksi py?ristettyj? eiv?tk? astu tarpeeksi esille, laskosverhot  eiv?t muistuta ollenkaan kangasta, lyhyesti sanoen, sanottakoon  sitten mit? tahansa, ei minun mielest?ni n?iss? maalauksissa ole  luontoa rehellisesti j?ljitelty ja min? en pid? taulusta, ellei se  vaikuta minuun samalla lailla kuin el?v? luonto.",63,{'fi': 0.9999973235344323},"{'spanish': 2, 'portuguese': 1, 'danish': 1, 'turkish': 2, 'dutch': 2, 'italian': 2, 'norwegian': 2, 'finnish': 16, 'french': 4, 'hungarian': 1, 'english': 1, 'swedish': 1}",candide
Ja sellaisia tauluja  ei ole.,6,{'fi': 0.9999957360151045},{'finnish': 2},candide
"Minulla on hyvin paljon tauluja, mutta en en?? viitsi niit?  katsella.",12,{'fi': 0.9999973849994823},"{'dutch': 1, 'finnish': 4, 'french': 2, 'swedish': 1, 'danish': 1, 'turkish': 1, 'english': 1, 'spanish': 1, 'norwegian': 1}",candide
P?iv?llist? odotellessa antoi Pococurante esitt?? vierailleen pienen  konsertin ajan kuluksi.,11,{'fi': 0.9999960501431353},{},candide
Candiden mielest? oli musiikki vallan taivaallista.,6,{'fi': 0.9999951328659455},{'finnish': 1},candide
"-- Tuollainen meteli, sanoi Pococurante, voi huvittaa puolisen  tuntia, mutta jos sit? kest?? kauemmin, v?sytt?? se kaikkia ihmisi?,  vaikkakaan ei kukaan uskalla sit? tunnustaa.",26,{'fi': 0.9999982072286115},"{'italian': 2, 'spanish': 1, 'finnish': 5, 'french': 1, 'portuguese': 1}",candide
"Musiikki on meid?n  p?ivin?mme muuttunut vain vaikeaksi temppuilemiseksi ja teknilliseksi  taituruudeksi, ja se, mik? ei ole mit??n muuta kuin vaikeaa, ei  huvita ajan pitk??n.",27,{'fi': 0.9999965754893376},"{'italian': 1, 'dutch': 1, 'french': 2, 'portuguese': 1, 'finnish': 8, 'english': 1, 'spanish': 1, 'norwegian': 1}",candide
"Ooppera miellytt?isi minua kenties sittenkin  enemm?n, ellei siit?kin olisi viime aikoina tehty jonkinlainen  ep?siki?, joka suorastaan k??nt?? mielt?.",20,{'fi': 0.9999988743179888},{'finnish': 3},candide
"Kuka nyt viitsisi menn?  katsomaan huonoja musiikkidraamoja, joissa kohtauksilla ei ole muuta  tarkoitusta kuin tuoda ?lytt?m?sti esille pari kolme laulunp?tk??,  joissa n?yttelij? saa koetella kurkkuaan.",28,{'fi': 0.9999958329376311},{'finnish': 5},candide
"Tai kuka nyt tahtoisi tai  voisi haltioitua, kun h?nen edess??n lavalla seisoo joku kuohilas,  joka avuttoman n?k?isen? vaappuu edestakaisin livert?en Caesarin ja  Caton rooleja.",27,{'fi': 0.9999984976434778},"{'norwegian': 2, 'finnish': 7, 'dutch': 1}",candide
"Itse puolestani olen jo aikoja sitten luopunut n?ist?  k?yhist? huvituksista, jotka nyky??n ovat muka Italian kunnia ja  joihin ruhtinaat tuhlaavat niin paljon rahaa.",25,{'fi': 0.9999967335683413},"{'dutch': 1, 'danish': 1, 'finnish': 7, 'norwegian': 1}",candide
Candide yritti heikosti v?itt?? vastaan.,5,{'fi': 0.9999967478529037},{},candide
Martin oli t?ydelleen samaa  mielt? kuin senaattori.,8,{'fi': 0.999996811470401},{'finnish': 2},candide
K?ytiin p?yt??n.,2,{'fi': 0.9999982266686576},{},candide
Ja suuremmoisen p?iv?llisen j?lkeen mentiin  kirjastoon.,7,{'fi': 0.9999982855262387},{},candide
Candiden silm??n osui erinomaisen komeasti sidottu Homeros ja h?n  antoi sen johdosta h?nen ylh?isyydelleen tunnustuksen h?nen hyv?st?  taideaististaan.,20,{'fi': 0.9999967803133634},"{'norwegian': 1, 'finnish': 4, 'dutch': 1}",candide
"-- T?m? sama kirja, sanoi h?n, oli my?s suuren Panglossin, Saksan  parhaimman filosofin lempiteos.",15,{'fi': 0.9999972092813779},{'finnish': 2},candide
"-- Ei minun, sanoi Pococurante kylm?sti.",6,{'fi': 0.9999974405843535},{'finnish': 1},candide
"Minullekin uskoteltiin  ennen aikaan, ett? muka nautin sit? lukiessani, mutta itse asiassa  nuo lakkaamatta toistuvat taistelut, jotka kaikki ovat toistensa  kaltaisia, nuo jumalat, jotka alati h??r??v?t tekem?tt? koskaan  mit??n ratkaisevaa, tuo kaunis Helena, joka on sodan aiheuttaja,  mutta joka tuskin ollenkaan esiintyy koko runoelmassa, tuo Troja,  jota piiritet??n ja piiritet??n eik? koskaan valloiteta, kaikki tuo  oli minusta kuolettavan ik?v??.",66,{'fi': 0.9999994579490723},"{'italian': 1, 'norwegian': 1, 'french': 1, 'finnish': 14, 'english': 1, 'dutch': 1}",candide
"Olen v?list? kysynyt oppineilta,  onko Homeros kenties muidenkin mielest? yht? ik?v?? kuin minusta, ja  kaikki rehelliset ihmiset ovat tunnustaneet, ett? kirja on pudonnut  heid?n k?dest??n lattialle, kun he ovat yritt?neet sit? lukea.",35,{'fi': 0.9999983939563282},"{'dutch': 1, 'french': 1, 'finnish': 10, 'english': 2, 'spanish': 1, 'norwegian': 2}",candide
"Mutta  siit? huolimatta ei se saa puuttua kenenk??n kirjastosta; sill? on  muinaismuiston arvo, niinkuin ruostuneilla mitaleillakin senkin  j?lkeen kun ne eiv?t en?? k?y kaupassa.",27,{'fi': 0.9999981242889033},"{'italian': 2, 'norwegian': 1, 'hungarian': 1, 'french': 3, 'portuguese': 1, 'finnish': 8, 'turkish': 1, 'english': 1, 'spanish': 1}",candide
-- Mutta Vergiliuksesta on Teid?n Ylh?isyydell?nne varmaankin  toisenlaiset ajatukset?,10,{'fi': 0.9999964007025353},"{'finnish': 1, 'english': 1, 'french': 1}",candide
"-- My?nn?n kyll?, sanoi Pococurante, ett? toinen, nelj?s ja kuudes  kirja h?nen _Aeneidist??n_ ovat erinomaisia, mutta mit? tulee  sellaisiin henkil?ihin kuin h?nen hurskas Aeneaksensa, tai uljas  Kleontes, ja h?nen yst?v?ns? Achates ja pieni Ascanius ja tyhm?  Patinus-kuningas ja porvarillinen Amata ja mauton Pavinia, niin  luulen, ettei koko maailman kirjallisuudessa ole mit??n niin kylm??  ja luonnonvastaista.",61,{'fi': 0.9999982118604165},"{'norwegian': 1, 'finnish': 10, 'dutch': 1}",candide
"Mieluummin sent??n otan k?teeni vaikka Tasson ja  Arioston, vaikkakin silloin on vaarassa nukahtaa seisoalleen.",15,{'fi': 0.9999961776460021},"{'norwegian': 1, 'finnish': 3, 'english': 1, 'dutch': 1, 'french': 1}",candide
"-- Uskaltaisinko viel? kysy? teilt?, signor, sanoi Candide, ettek?  sent??n suurella nautinnolla lue Horatiusta?",15,{'fi': 0.9999979378842784},{'finnish': 1},candide
"-- Horatiuksesta l?yt?? kyll? er?it? el?m?nohjeita, joita maailman  mies voi k?ytt?? hyv?kseen ja jotka puserrettuina tarmokkaaseen  runopukuun painuvat helpommin muistiin.",22,{'fi': 0.9999993806990912},"{'italian': 1, 'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
"Mutta mit? minua liikuttaa  h?nen Brindisin-matkansa, tai h?nen kuvauksensa huonosta  p?iv?llisest? tai joku moukkamainen riita kahden ep?ilytt?v?n  henkil?n v?lill?, joista toisen, Rupilius-nimisen, sanat  _haisivat kuin m?rk?-paiseet_ ja toisen _maistuivat etikalta_.",34,{'fi': 0.9999960417025744},"{'norwegian': 1, 'finnish': 7, 'dutch': 1}",candide
"Mit? suurinta vastenmielisyytt? ovat minussa her?tt?neet my?s ne  runot, joissa h?n ivaa vanhoja akkoja ja noitia enk? min? voi  ymm?rt??, miten se voidaan lukea h?nelle ansioksi, ett? h?n sanoo  yst?v?lleen Maecenakselle, ett? jos t?m? asettaa h?net lyyrillisten  runoilijoiden joukkoon, ""on h?n kohottava ylev?n otsansa t?htiin"".",49,{'fi': 0.9999962309628336},"{'italian': 3, 'norwegian': 1, 'hungarian': 1, 'french': 3, 'portuguese': 1, 'dutch': 1, 'finnish': 14, 'turkish': 1, 'english': 1, 'spanish': 1}",candide
"Tyhmyrit ihailevat kaikkea, mit? vain joku kuuluisa kirjailija on  kirjoittanut.",11,{'fi': 0.9999958738036405},"{'finnish': 2, 'english': 1, 'french': 1}",candide
"Min? luen ainoastaan omiksi tarpeikseni ja pid?n  ainoastaan sellaisesta, mik? minulle soveltuu.",13,{'fi': 0.9999978884957827},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
"Candide, joka oli kasvatettu siihen, ettei mit??n saanut itsen?isesti  arvostella, oli kovin ihmeiss??n kuulemansa johdosta.",16,{'fi': 0.9999971692759297},{'finnish': 3},candide
Martin  sit?vastoin piti Pococuranten katsantotapaa hyvin j?rkev?n?.,8,{'fi': 0.9999967566035493},{},candide
"-- Ah, tuollahan on my?s Cicero, huudahti Candide.",8,"{'id': 0.14285684652682037, 'fi': 0.8571409182668313}","{'finnish': 1, 'english': 1, 'french': 1}",candide
Siihen suureen  mieheen ette suinkaan koskaan kyll?sty?,8,{'fi': 0.9999977934762044},{'finnish': 1},candide
"-- Min? en lue h?nt? koskaan, vastasi venezialainen.",8,{'fi': 0.99999903585262},"{'dutch': 1, 'finnish': 2, 'french': 1, 'swedish': 1, 'danish': 1, 'turkish': 1, 'spanish': 1, 'norwegian': 1}",candide
"Mit? se minuun  kuuluu, onko h?n puolustanut Rabiriusta tai Cluentiusta!",11,{'fi': 0.9999951529640884},"{'italian': 1, 'spanish': 1, 'finnish': 4, 'french': 1, 'portuguese': 1}",candide
"Min? saan  aivan tarpeekseni niist? oikeusjutuista, joissa itse tuomitsen.",10,{'fi': 0.9999987959825367},{'finnish': 3},candide
"H?nen filosofiset teoksensa olisivat minulle oikeastaan soveltuneet  paremmin, mutta kun huomasin, ett? h?n ep?ili kaikkea, tulin siihen  johtop??t?kseen, ett? tiesin itsekin kaikista asioista yht? paljon  kuin h?n, ja ett? tiet?m?tt?m?n? osasin varsin hyvin olla ilman  kenenk??n avustusta.",41,{'fi': 0.9999966851137898},"{'norwegian': 2, 'finnish': 10, 'dutch': 1}",candide
"-- Mutta tuossahan on er??n tiedeakatemian koottuja teoksia  kokonaista kahdeksankymment? nidett?, huudahti Martin, niiden  joukossa voi olla jotakin hyv??kin!",21,{'fi': 0.999998427230245},"{'italian': 1, 'finnish': 3, 'english': 1, 'french': 1}",candide
"-- Voisi olla hyv??, sanoi Pococurante, jos vain yksi ainoakaan  kaiken t?m?n roskan kirjoittajista olisi keksinyt edes niin paljon  kuin nuppineulan valmistuksen.",24,{'fi': 0.9999976158885291},{'finnish': 6},candide
Mutta kaikissa n?iss? kirjoissa on  vain pelkki? j?rjestelmi? eik? ainoatakaan hy?dyllist? asiaa.,13,{'fi': 0.9999985945864824},"{'finnish': 2, 'english': 1, 'french': 1}",candide
"-- Mutta onpa tuolla paljon n?ytelm?kappaleita, sanoi Candide,  italian-, espanjan- ja ranskankielisi?.",13,{'fi': 0.999997310601578},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
"-- On, sanoi senaattori, niit? on siin? kaikkiaan kolme tuhatta eik?  niiden joukossa ole edes kolmea tusinaa kunnollista.",19,{'fi': 0.9999976792881975},"{'finnish': 5, 'english': 1, 'french': 1}",candide
"Ja mit? taas  noihin saarnakokoelmiin tulee, jotka kaikki yhteens? eiv?t ole edes  yhden ainoan Senecan sivun arvoisia, ja kaikkiin noihin paksuihin  teologisiin kirjapakkoihin, niin on itsest??n selv??, ett? en koskaan  niit? avaa, en min? eik? kukaan muukaan.",41,{'fi': 0.9999948336572182},"{'dutch': 2, 'finnish': 12, 'french': 2, 'swedish': 1, 'danish': 1, 'turkish': 1, 'english': 1, 'spanish': 1, 'norwegian': 2}",candide
"Martin huomasi nyt muutamia hyllyj?, jotka olivat t?ynn?  englantilaisia kirjoja.",11,{'fi': 0.9999978143514133},{'finnish': 3},candide
"-- Luulenpa, sanoi h?n, ett? jollekin tasavaltalaiselle n?m? vapaasti  kirjoitetut teokset tuottaisivat paljon iloa.",15,{'fi': 0.9999988675711304},{'finnish': 3},candide
"-- Miksei, vastasi Pococurante, on kaunista kirjoittaa, mit?  ajattelee; se on ihmisen erikoisoikeus.",14,{'fi': 0.999998001325743},"{'italian': 1, 'spanish': 1, 'french': 2, 'portuguese': 1, 'finnish': 3, 'english': 1}",candide
"T??ll? Italiassa kirjoitetaan  ainoastaan sellaista, mit? ei ajatella, sill? ne, jotka nyky??n  asuvat Caesarien ja Antoniusten is?nmaassa, eiv?t uskalla ajatella  ainoatakaan ajatusta kysym?tt? ensin lupaa dominikaanimunkilta.",29,{'fi': 0.999996862805116},"{'italian': 1, 'dutch': 1, 'french': 1, 'finnish': 7, 'hungarian': 1, 'turkish': 1, 'norwegian': 1}",candide
"Ja  se vapaus, joka innostaa englantilaisia kirjailijoita, olisi kyll?  hyv?, ellei intohimo ja puolueellisuus pilaisi kaikkea, mik? t?ss?  kallisarvoisessa vapaudessa on todellakin hyv??.",26,{'fi': 0.9999989975247123},"{'italian': 1, 'dutch': 1, 'french': 2, 'portuguese': 1, 'finnish': 7, 'english': 1, 'spanish': 1, 'norwegian': 1}",candide
"Candide huomasi Miltonin ja kysyi venezialaiselta, eik? h?n t?t?k??n  kirjailijaa pit?nyt suurena miehen?.",14,{'fi': 0.9999959857449923},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
-- Ket??,2,{'fi': 0.999998486394898},{},candide
"sanoi Pococurante, tuota barbaariako, joka on varustanut  ensim?isen kirjan _Genesist?_ kymmenen kirjaa pitkill?,  raskass?keisill? selityksill?, tuota kaikessa kreikkalaisten  j?ljittelij??k?, joka on v??rent?nyt luomistarinan ja joka,  sensijaan ett? Mooses antaa iankaikkisen Olennon luoda maailman  sanansa voimalla, panee Messiaksen ottamaan taivaan kaapista suuren  kompassin hahmostellakseen ty?t??n!",50,{'fi': 0.9999985487888023},"{'norwegian': 1, 'finnish': 4, 'english': 1, 'dutch': 1, 'french': 1}",candide
"Min?k? panisin mit??n arvoa  kyn?nk?ytt?j?lle, joka on turmellut Tasson helvetin ja saatanan ja  joka antaa Luciferin esiinty? milloin sammakon, milloin k??pi?n  muodossa, ja panee h?net v?ittelem??n teologisista opinkysymyksist?  ja esitt?m??n sadat kerrat saman puheen, joka aivan vakavasti  j?ljittelee Arioston leikillist? tapaa k?sitell? tuliaseita ja antaa  pirujen ampua kanuunalla taivaassa!",55,{'fi': 0.9999979792820034},"{'norwegian': 1, 'finnish': 4, 'english': 1, 'dutch': 1, 'french': 1}",candide
En min? eik? kukaan muukaan  italialainen ole voinut keksi? mit??n huvittavaa noissa surullisen  keinotekoisissa kuvitelmissa.,17,{'fi': 0.9999950520338121},{'finnish': 3},candide
"Synnin ja Kuoleman avioliitto ja ne  kyyk??rmeet, jotka synti senj?lkeen synnytt??, saavat jokaisen  v?h?nkin hienostuneen ihmisen suorastaan voimaan pahoin ja h?nen  pitk? kuvauksensa sairashuoneesta voi korkeintaan vieh?tt?? jotakin  haudankaivajaa.",33,{'fi': 0.9999961232751926},"{'italian': 2, 'dutch': 1, 'french': 1, 'finnish': 4, 'hungarian': 1, 'turkish': 1, 'norwegian': 1}",candide
"T?m? h?m?r?, haavemainen ja mauton runoelma joutui  yleisen halveksinnan alaiseksi jo syntyess??n ja min? suhtaudun  siihen aivan samalla lailla kuin Miltonin omat kansalaiset ja  aikalaiset.",28,{'fi': 0.9999976809020223},"{'dutch': 1, 'danish': 1, 'finnish': 4, 'norwegian': 1}",candide
Sit?paitsi ilmituon ainoastaan oman mielipiteeni enk?  v?lit? rahtuakaan siit? mit? muut asioista ajattelevat.,14,{'fi': 0.9999964413051265},{'finnish': 2},candide
"Candide oli tullut murheelliseksi senaattorin sanoista, sill? h?n  kunnioitti Homerosta ja suosi jonkun verran my?s Miltonia.",17,{'fi': 0.9999982963206491},"{'norwegian': 1, 'finnish': 4, 'dutch': 1}",candide
"-- Valitettavasti, kuiskasi h?n Martinille, pelk??n pahasti, ett?  tuo mies kohtelee my?s aivan yliolkaisesti meid?n saksalaisia  runoilijoitamme.",19,{'fi': 0.9999961047097625},"{'italian': 1, 'finnish': 4}",candide
"-- Jos niin olisikin laita, niin ent? sitten, sanoi Martin.",10,{'fi': 0.9999963833455697},{'finnish': 1},candide
"-- Oh, mik? etev? mies, mumisi Candide viel? hampaittensa v?list?.",10,{'fi': 0.9999954859686786},{'finnish': 1},candide
"Mik? valtava nero, t?m? Pococurante!",5,{'fi': 0.9999951318890399},{'finnish': 1},candide
Mik??n ei h?nt? miellyt?.,4,{'fi': 0.9999977365899765},{'finnish': 2},candide
T?m?n kirjallisen yleiskatsauksen j?lkeen he meniv?t alas puutarhaan.,8,{'fi': 0.999997281829022},"{'spanish': 1, 'english': 1, 'finnish': 1}",candide
Candide ylisti sen ihanuutta.,4,{'fi': 0.9999956336971624},{'finnish': 1},candide
"-- En tied? mit??n niin mautonta kuin t?m?, sanoi omistaja.",10,{'fi': 0.9999988847185881},{'finnish': 3},candide
Pelkk??  rihkamaa t?ynn?!,4,{'fi': 0.9999993330688686},{},candide
"Mutta huomisesta alkaen rupean puuhaamaan uutta,  jaloviivaisempaa istutusmaata.",9,{'fi': 0.9999963401894192},{},candide
"Kun nuo molemmat uteliaat olivat sanoneet hyv?stit H?nen  Ylh?isyydelleen, sanoi Candide Martinille:    -- No nyt ainakin on teid?n my?nnett?v?, ett? tuo mies on onnellisin  kaikista kuolevaisista, sill? h?n on kaiken yl?puolella.",36,{'fi': 0.9999960380853906},"{'italian': 1, 'finnish': 9, 'english': 1, 'french': 1}",candide
"-- Ettek? te siis n?hnyt, ett? h?n oli vain kaikkeen kyll?stynyt!",11,{'fi': 0.9999980090742259},"{'spanish': 1, 'finnish': 4, 'french': 1, 'dutch': 1, 'portuguese': 1}",candide
"Ja  jo Platon sanoi aikoinaan, ett? parhaat vatsat eiv?t suinkaan olleet  ne, jotka eiv?t ottaneet vastaan mit??n ravintoa.",20,{'fi': 0.9999964857101493},"{'italian': 1, 'turkish': 1, 'french': 1, 'danish': 1, 'hungarian': 1, 'finnish': 5}",candide
"-- Mutta, sanoi Candide, eik? kuitenkin ole hauskaa osata arvostella  kaikkea ja havaita vikoja siell?kin, miss? muut ihmiset luulevat  n?kev?ns? pelkk?? kauneutta?",24,{'fi': 0.9999974870361603},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
"-- Tarkoitatte siis, ett? ihmiselle tuottaa iloa olla tuntematta  mist??n iloa!",12,{'fi': 0.9999985742580279},{'finnish': 2},candide
"-- Kaikesta p??tt?en ei maailmassa siis ole ket??n muuta onnellista  kuin min? sin? p?iv?n?, jolloin j?lleen n?en neiti Kunigundan.",20,{'fi': 0.9999968013918377},{'finnish': 5},candide
"-- Se on hyvin toivottavaa, sanoi Martin.",7,{'fi': 0.9999967199304453},"{'finnish': 1, 'english': 1, 'french': 1}",candide
Mutta p?iv?t ja viikot vieriv?t edelleen eik? vain Cacamboa tullut.,10,{'fi': 0.9999983363637313},"{'norwegian': 1, 'finnish': 1, 'dutch': 1}",candide
"Ja Candide oli niin murheensa vallassa, ettei h?n edes huomannut  sit?, ett? Paquette ja veli Girofl?e eiv?t olleet k?yneet edes  kiitt?m?ss? h?nt?.",24,{'fi': 0.9999954115412792},"{'norwegian': 1, 'finnish': 9, 'dutch': 1}",candide
KUUDESKOLMATTA LUKU.,2,"{'et': 0.15477913641724936, 'hu': 0.29173775911118416, 'de': 0.5534831027637183}",{},candide
Kuinka Candide ja Martin illastivat kuuden muukalaisen seurassa ja  keit? n?m? olivat.,13,{'fi': 0.9999952819864562},"{'norwegian': 1, 'finnish': 4, 'dutch': 1}",candide
"Er??n? iltana kun Candide Martinin kanssa oli menossa ravintolaan,  muiden vieraiden joukkoon aterioimaan, juoksi er?s pikimusta mies  h?nen j?lkeens?, tarttui h?nt? k?sivarteen ja sanoi:    -- Valmistukaa paikalla l?htem??n; olkaa valmis joka hetki!",37,{'fi': 0.9999981591055114},"{'norwegian': 2, 'finnish': 7, 'dutch': 1}",candide
H?n k??ntyi ja n?ki Cacambon.,5,{'fi': 0.9999987456317888},"{'norwegian': 1, 'finnish': 1, 'dutch': 1}",candide
Ainoastaan Kunigundan n?keminen olisi  voinut tuottaa h?nelle iloisemman h?mm?styksen.,10,{'fi': 0.9999979350010996},{'finnish': 2},candide
"H?n oli aivan tulla  hulluksi ilosta, syleili rakasta yst?v??ns? ja kysyi:    -- Ja Kunigunda on siis my?skin t??ll?, eik? totta?",24,{'fi': 0.9999975566340265},"{'norwegian': 1, 'finnish': 3, 'english': 1, 'dutch': 1, 'french': 1}",candide
Miss? h?n on?,3,{'fi': 0.9999984272087942},"{'finnish': 2, 'english': 1, 'french': 1}",candide
"Vie  minut heti h?nen luokseen, jotta saamme yhdess? ilosta kuolla.",11,{'fi': 0.999995042708385},{'finnish': 2},candide
"-- Kunigunda ei ole t??ll?, sanoi Cacambo, h?n on Konstantinopolissa.",10,{'fi': 0.9999963369849784},"{'finnish': 4, 'english': 1, 'french': 1}",candide
"-- Oi, taivas!",3,{'lt': 0.9999968322307535},{},candide
"Mutta olkoon h?n vaikka Kiinassa,  lenn?n kuin lintu h?nen luokseen.",11,{'fi': 0.9999975969104502},{'finnish': 4},candide
L?htek??mme heti!,2,{'fi': 0.9999975636295689},{},candide
"-- L?hdemme vasta illallisen j?lkeen, vastasi Cacambo.",7,{'fi': 0.9999977371851814},{},candide
"En voi nyt  sanoa teille sen enemp??, olen orja ja herrani odottaa minua.",14,{'fi': 0.9999971962398094},"{'italian': 1, 'norwegian': 1, 'finnish': 6, 'dutch': 1}",candide
Minun  t?ytyy palvella h?nt? p?yd?ss?.,6,{'fi': 0.9999980602741876},{'finnish': 1},candide
?lk?? olko siit? tiet?vin?nne mit??n.,5,{'fi': 0.9999981365053034},{'finnish': 1},candide
